binf_chr_start_end	chrom	start	end	row_sum_support	passes_heatmap_filter	heatmap_cluster
chr1_144551875_144551876	chr1	144551875	144551876	6764	True	3
chr1_144560794_144560795	chr1	144560794	144560795	59898	True	2
chr1_144560824_144560825	chr1	144560824	144560825	59154	True	2
chr1_145281127_145281128	chr1	145281127	145281128	141502	True	3
chr1_145281186_145281187	chr1	145281186	145281187	141689	True	3
chr1_145465713_145465714	chr1	145465713	145465714	30642	True	3
chr1_145465754_145465755	chr1	145465754	145465755	21905	True	3
chr1_145465781_145465782	chr1	145465781	145465782	20293	True	3
chr1_146052109_146052110	chr1	146052109	146052110	2494	True	1
chr1_148038790_148038791	chr1	148038790	148038791	53072	True	2
chr1_148038814_148038815	chr1	148038814	148038815	54063	True	2
chr1_148522600_148522601	chr1	148522600	148522601	2613	True	1
chr1_148522688_148522689	chr1	148522688	148522689	3477	True	1
chr1_149692877_149692878	chr1	149692877	149692878	634	True	4
chr1_149708736_149708737	chr1	149708736	149708737	5114	True	6
chr1_149886286_149886287	chr1	149886286	149886287	5861	True	1
chr1_149886676_149886677	chr1	149886676	149886677	10444	True	3
chr1_149886922_149886923	chr1	149886922	149886923	4874	True	1
chr1_149887302_149887303	chr1	149887302	149887303	5087	True	1
chr1_149887324_149887325	chr1	149887324	149887325	5096	True	1
chr1_149887358_149887359	chr1	149887358	149887359	5149	True	1
chr1_150576768_150576769	chr1	150576768	150576769	2421	True	1
chr1_150576828_150576829	chr1	150576828	150576829	2287	True	6
chr1_151073634_151073635	chr1	151073634	151073635	65	False	NA
chr1_152032555_152032556	chr1	152032555	152032556	2048	True	1
chr1_152032601_152032602	chr1	152032601	152032602	2195	True	1
chr1_152032641_152032642	chr1	152032641	152032642	2666	True	1
chr1_153534646_153534647	chr1	153534646	153534647	316	True	4
chr1_153534686_153534687	chr1	153534686	153534687	394	True	4
chr1_153534714_153534715	chr1	153534714	153534715	613	True	4
chr1_153534750_153534751	chr1	153534750	153534751	582	True	4
chr1_153535355_153535356	chr1	153535355	153535356	245	True	4
chr1_153535992_153535993	chr1	153535992	153535993	224	True	4
chr1_153543692_153543693	chr1	153543692	153543693	733	True	4
chr1_153545807_153545808	chr1	153545807	153545808	56	False	NA
chr1_153990762_153990763	chr1	153990762	153990763	12631	True	2
chr1_155679217_155679218	chr1	155679217	155679218	6169	True	3
chr1_155679249_155679250	chr1	155679249	155679250	6323	True	3
chr1_155919946_155919947	chr1	155919946	155919947	54624	True	3
chr1_155919962_155919963	chr1	155919962	155919963	58354	True	3
chr1_155919991_155919992	chr1	155919991	155919992	58393	True	3
chr1_155920032_155920033	chr1	155920032	155920033	58334	True	3
chr1_155920049_155920050	chr1	155920049	155920050	44145	True	3
chr1_155925994_155925995	chr1	155925994	155925995	34497	True	3
chr1_155926087_155926088	chr1	155926087	155926088	34427	True	3
chr1_156309023_156309024	chr1	156309023	156309024	2659	True	1
chr1_156325028_156325029	chr1	156325028	156325029	2609	True	5
chr1_156742231_156742232	chr1	156742231	156742232	8952	True	6
chr1_156742628_156742629	chr1	156742628	156742629	4147	True	6
chr1_156745325_156745326	chr1	156745325	156745326	3675	True	3
chr1_159918173_159918174	chr1	159918173	159918174	3013	True	1
chr1_159918615_159918616	chr1	159918615	159918616	6154	True	1
chr1_161531104_161531105	chr1	161531104	161531105	11324	True	1
chr1_161540267_161540268	chr1	161540267	161540268	7054	True	6
chr1_161540299_161540300	chr1	161540299	161540300	7062	True	6
chr1_173864203_173864204	chr1	173864203	173864204	28784	True	3
chr1_173864219_173864220	chr1	173864219	173864220	29479	True	3
chr1_173864407_173864408	chr1	173864407	173864408	65478	True	3
chr1_173864430_173864431	chr1	173864430	173864431	68069	True	3
chr1_173864446_173864447	chr1	173864446	173864447	68401	True	3
chr1_173864858_173864859	chr1	173864858	173864859	42544	True	3
chr1_173864876_173864877	chr1	173864876	173864877	42192	True	3
chr1_173864890_173864891	chr1	173864890	173864891	42136	True	3
chr1_173864905_173864906	chr1	173864905	173864906	42220	True	3
chr1_173865390_173865391	chr1	173865390	173865391	46359	True	3
chr1_173865411_173865412	chr1	173865411	173865412	45981	True	3
chr1_173865430_173865431	chr1	173865430	173865431	46603	True	3
chr1_173865686_173865687	chr1	173865686	173865687	23982	True	5
chr1_173865987_173865988	chr1	173865987	173865988	24145	True	3
chr1_173866029_173866030	chr1	173866029	173866030	20312	True	3
chr1_173866368_173866369	chr1	173866368	173866369	18382	True	3
chr1_173866661_173866662	chr1	173866661	173866662	51355	True	3
chr1_173866675_173866676	chr1	173866675	173866676	53478	True	3
chr1_173866696_173866697	chr1	173866696	173866697	56209	True	3
chr1_173866714_173866715	chr1	173866714	173866715	56797	True	3
chr1_173866925_173866926	chr1	173866925	173866926	52363	True	2
chr1_173866939_173866940	chr1	173866939	173866940	52247	True	2
chr1_173867720_173867721	chr1	173867720	173867721	20719	True	3
chr1_173867745_173867746	chr1	173867745	173867746	20858	True	3
chr1_175968464_175968465	chr1	175968464	175968465	8576	True	5
chr1_175968540_175968541	chr1	175968540	175968541	7892	True	5
chr1_205718089_205718090	chr1	205718089	205718090	11820	True	3
chr1_205750018_205750019	chr1	205750018	205750019	30525	True	3
chr1_206704243_206704244	chr1	206704243	206704244	341	True	4
chr1_207123062_207123063	chr1	207123062	207123063	8	False	NA
chr1_207321680_207321681	chr1	207321680	207321681	1317	True	4
chr1_207321751_207321752	chr1	207321751	207321752	1785	True	4
chr1_207322409_207322410	chr1	207322409	207322410	1559	True	1
chr1_207322441_207322442	chr1	207322441	207322442	1641	True	1
chr1_207322488_207322489	chr1	207322488	207322489	1490	True	1
chr1_207324590_207324591	chr1	207324590	207324591	1354	True	1
chr1_207324624_207324625	chr1	207324624	207324625	1703	True	1
chr1_207324651_207324652	chr1	207324651	207324652	1639	True	1
chr1_207324711_207324712	chr1	207324711	207324712	1308	True	1
chr1_207325632_207325633	chr1	207325632	207325633	704	True	4
chr1_207325685_207325686	chr1	207325685	207325686	696	True	4
chr1_207325708_207325709	chr1	207325708	207325709	704	True	4
chr1_207326759_207326760	chr1	207326759	207326760	1572	True	1
chr1_207326784_207326785	chr1	207326784	207326785	1554	True	1
chr1_207331112_207331113	chr1	207331112	207331113	873	True	1
chr1_207331131_207331132	chr1	207331131	207331132	934	True	1
chr1_207331212_207331213	chr1	207331212	207331213	1371	True	1
chr1_207331237_207331238	chr1	207331237	207331238	1295	True	1
chr1_207331253_207331254	chr1	207331253	207331254	1171	True	1
chr1_207336704_207336705	chr1	207336704	207336705	1166	True	4
chr1_207336762_207336763	chr1	207336762	207336763	1290	True	4
chr1_207336793_207336794	chr1	207336793	207336794	1166	True	4
chr1_207337344_207337345	chr1	207337344	207337345	770	True	4
chr1_207337378_207337379	chr1	207337378	207337379	742	True	4
chr1_207359889_207359890	chr1	207359889	207359890	618	True	1
chr1_207360102_207360103	chr1	207360102	207360103	834	True	4
chr1_207360128_207360129	chr1	207360128	207360129	863	True	4
chr1_207360323_207360324	chr1	207360323	207360324	1006	True	1
chr1_207360387_207360388	chr1	207360387	207360388	990	True	1
chr1_207360425_207360426	chr1	207360425	207360426	1149	True	1
chr1_207360467_207360468	chr1	207360467	207360468	1115	True	1
chr1_210374228_210374229	chr1	210374228	210374229	39184	True	2
chr1_210374270_210374271	chr1	210374270	210374271	39184	True	2
chr1_210502695_210502696	chr1	210502695	210502696	5	False	NA
chr1_220200621_220200622	chr1	220200621	220200622	3910	True	4
chr1_220200677_220200678	chr1	220200677	220200678	3705	True	4
chr1_222208471_222208472	chr1	222208471	222208472	0	False	NA
chr1_228098178_228098179	chr1	228098178	228098179	25346	True	2
chr1_228099045_228099046	chr1	228099045	228099046	13079	True	1
chr1_228628185_228628186	chr1	228628185	228628186	6008	True	3
chr1_228628262_228628263	chr1	228628262	228628263	6008	True	3
chr1_230250497_230250498	chr1	230250497	230250498	1052	True	4
chr1_230274524_230274525	chr1	230274524	230274525	920	True	4
chr1_230280437_230280438	chr1	230280437	230280438	3448	True	1
chr1_230282060_230282061	chr1	230282060	230282061	1112	True	1
chr1_235127822_235127823	chr1	235127822	235127823	44752	True	3
chr1_235127887_235127888	chr1	235127887	235127888	47486	True	3
chr1_235127938_235127939	chr1	235127938	235127939	40301	True	3
chr1_235204788_235204789	chr1	235204788	235204789	160	False	NA
chr1_236267875_236267876	chr1	236267875	236267876	4496	True	4
chr1_236267937_236267938	chr1	236267937	236267938	4151	True	4
chr1_237603094_237603095	chr1	237603094	237603095	15460	True	3
chr1_237603160_237603161	chr1	237603160	237603161	20391	True	3
chr1_244853783_244853784	chr1	244853783	244853784	4692	True	6
chr1_244854165_244854166	chr1	244854165	244854166	12322	True	6
chr1_244854497_244854498	chr1	244854497	244854498	10088	True	6
chr1_244855001_244855002	chr1	244855001	244855002	4713	True	6
chr1_244855500_244855501	chr1	244855500	244855501	10397	True	5
chr1_244856545_244856546	chr1	244856545	244856546	13847	True	5
chr1_244857634_244857635	chr1	244857634	244857635	12678	True	5
chr1_244858133_244858134	chr1	244858133	244858134	14467	True	5
chr1_244858827_244858828	chr1	244858827	244858828	9678	True	5
chr1_244860373_244860374	chr1	244860373	244860374	12110	True	6
chr1_244864484_244864485	chr1	244864484	244864485	12010	True	3
chr1_245133968_245133969	chr1	245133968	245133969	107	False	NA
chr1_247634779_247634780	chr1	247634779	247634780	0	False	NA
chr10_10855718_10855719	chr10	10855718	10855719	0	False	NA
chr10_17229276_17229277	chr10	17229276	17229277	3389	True	1
chr10_17229336_17229337	chr10	17229336	17229337	4861	True	1
chr10_17229583_17229584	chr10	17229583	17229584	2462	True	1
chr10_17229708_17229709	chr10	17229708	17229709	2530	True	1
chr10_17229870_17229871	chr10	17229870	17229871	3721	True	1
chr10_17235215_17235216	chr10	17235215	17235216	5420	True	1
chr10_17235237_17235238	chr10	17235237	17235238	5709	True	1
chr10_17235869_17235870	chr10	17235869	17235870	2190	True	1
chr10_17236325_17236326	chr10	17236325	17236326	2282	True	1
chr10_17237300_17237301	chr10	17237300	17237301	5273	True	1
chr10_17237409_17237410	chr10	17237409	17237410	5262	True	1
chr10_17237498_17237499	chr10	17237498	17237499	4750	True	1
chr10_17237535_17237536	chr10	17237535	17237536	3757	True	1
chr10_27088341_27088342	chr10	27088341	27088342	1034	True	4
chr10_32922723_32922724	chr10	32922723	32922724	1790	True	4
chr10_32928245_32928246	chr10	32928245	32928246	2346	True	6
chr10_32932552_32932553	chr10	32932552	32932553	1341	True	5
chr10_34019398_34019399	chr10	34019398	34019399	0	False	NA
chr10_42734124_42734125	chr10	42734124	42734125	0	False	NA
chr10_59688360_59688361	chr10	59688360	59688361	2013	True	5
chr10_67045579_67045580	chr10	67045579	67045580	12290	True	3
chr10_67045599_67045600	chr10	67045599	67045600	12187	True	3
chr10_68721391_68721392	chr10	68721391	68721392	1007	True	4
chr10_68755170_68755171	chr10	68755170	68755171	16667	True	5
chr10_68755194_68755195	chr10	68755194	68755195	16305	True	5
chr10_70817635_70817636	chr10	70817635	70817636	2144	True	1
chr10_72276005_72276006	chr10	72276005	72276006	2391	True	1
chr10_73422304_73422305	chr10	73422304	73422305	6	False	NA
chr10_77178602_77178603	chr10	77178602	77178603	14	False	NA
chr10_78033863_78033864	chr10	78033863	78033864	17712	True	3
chr10_78035365_78035366	chr10	78035365	78035366	17466	True	2
chr10_78035399_78035400	chr10	78035399	78035400	17569	True	2
chr10_78035666_78035667	chr10	78035666	78035667	3785	True	1
chr10_78035707_78035708	chr10	78035707	78035708	640	True	4
chr10_78037207_78037208	chr10	78037207	78037208	47231	True	3
chr10_78037254_78037255	chr10	78037254	78037255	47789	True	3
chr10_78037285_78037286	chr10	78037285	78037286	47745	True	3
chr10_78040639_78040640	chr10	78040639	78040640	26931	True	2
chr10_78040664_78040665	chr10	78040664	78040665	26805	True	2
chr10_79513677_79513678	chr10	79513677	79513678	11	False	NA
chr10_89285139_89285140	chr10	89285139	89285140	0	False	NA
chr10_90142875_90142876	chr10	90142875	90142876	0	False	NA
chr10_100179595_100179596	chr10	100179595	100179596	229	True	4
chr10_100361181_100361182	chr10	100361181	100361182	62916	True	6
chr10_100364127_100364128	chr10	100364127	100364128	26994	True	6
chr10_101364873_101364874	chr10	101364873	101364874	154105	True	6
chr10_101364936_101364937	chr10	101364936	101364937	161550	True	6
chr10_102010086_102010087	chr10	102010086	102010087	276	True	4
chr10_115094104_115094105	chr10	115094104	115094105	0	False	NA
chr10_119056993_119056994	chr10	119056993	119056994	3253	True	5
chr10_119060060_119060061	chr10	119060060	119060061	17622	True	5
chr10_119060085_119060086	chr10	119060085	119060086	17684	True	3
chr10_119060111_119060112	chr10	119060111	119060112	17722	True	3
