binf_chr_start_end	chrom	start	end	row_sum_support	passes_heatmap_filter	heatmap_cluster
chr1_39028868_39028869	chr1	39028868	39028869	2809	True	6
chr1_39034536_39034537	chr1	39034536	39034537	3260	True	3
chr1_39560911_39560912	chr1	39560911	39560912	6291	True	4
chr1_39560969_39560970	chr1	39560969	39560970	6138	True	4
chr1_39567393_39567394	chr1	39567393	39567394	29670	True	6
chr1_39567494_39567495	chr1	39567494	39567495	42597	True	6
chr1_40988629_40988630	chr1	40988629	40988630	570	True	1
chr1_41008708_41008709	chr1	41008708	41008709	1556	True	1
chr1_42682690_42682691	chr1	42682690	42682691	6664	True	6
chr1_44418076_44418077	chr1	44418076	44418077	705	True	5
chr1_45511165_45511166	chr1	45511165	45511166	15800	True	6
chr1_46303718_46303719	chr1	46303718	46303719	6938	True	6
chr1_46316730_46316731	chr1	46316730	46316731	9746	True	4
chr1_52754321_52754322	chr1	52754321	52754322	15682	True	2
chr1_55064700_55064701	chr1	55064700	55064701	6301	True	4
chr1_59874555_59874556	chr1	59874555	59874556	77	False	NA
chr1_62025661_62025662	chr1	62025661	62025662	184	False	NA
chr1_62442241_62442242	chr1	62442241	62442242	1475	True	1
chr1_67411482_67411483	chr1	67411482	67411483	3420	True	4
chr1_67424894_67424895	chr1	67424894	67424895	871	True	1
chr1_67425108_67425109	chr1	67425108	67425109	249	True	5
chr1_67430240_67430241	chr1	67430240	67430241	14496	True	6
chr1_67430334_67430335	chr1	67430334	67430335	8923	True	6
chr1_67430387_67430388	chr1	67430387	67430388	5287	True	6
chr1_77962838_77962839	chr1	77962838	77962839	3870	True	6
chr1_77963617_77963618	chr1	77963617	77963618	4127	True	6
chr1_77979074_77979075	chr1	77979074	77979075	1750	True	6
chr1_85580807_85580808	chr1	85580807	85580808	34	False	NA
chr1_85580944_85580945	chr1	85580944	85580945	25	False	NA
chr1_85581463_85581464	chr1	85581463	85581464	64	False	NA
chr1_85581932_85581933	chr1	85581932	85581933	136	False	NA
chr1_85581960_85581961	chr1	85581960	85581961	136	False	NA
chr1_85582112_85582113	chr1	85582112	85582113	173	False	NA
chr1_85582606_85582607	chr1	85582606	85582607	95	False	NA
chr1_85583056_85583057	chr1	85583056	85583057	229	True	2
chr1_85583079_85583080	chr1	85583079	85583080	226	True	2
chr1_85583107_85583108	chr1	85583107	85583108	223	True	2
chr1_85583623_85583624	chr1	85583623	85583624	164	False	NA
chr1_86863460_86863461	chr1	86863460	86863461	2791	True	4
chr1_109621590_109621591	chr1	109621590	109621591	830	True	2
chr1_111461196_111461197	chr1	111461196	111461197	1455	True	3
chr1_112667119_112667120	chr1	112667119	112667120	1222	True	3
chr1_112914082_112914083	chr1	112914082	112914083	3576	True	6
chr1_112917314_112917315	chr1	112917314	112917315	4032	True	6
chr1_112917660_112917661	chr1	112917660	112917661	1965	True	6
chr1_112917870_112917871	chr1	112917870	112917871	3385	True	1
chr1_112956197_112956198	chr1	112956197	112956198	1802	True	1
chr1_114723963_114723964	chr1	114723963	114723964	5268	True	6
chr1_114734105_114734106	chr1	114734105	114734106	4117	True	6
chr1_115085010_115085011	chr1	115085010	115085011	0	False	NA
chr1_116395181_116395182	chr1	116395181	116395182	5810	True	6
chr1_116400897_116400898	chr1	116400897	116400898	8110	True	6
chr1_120850856_120850857	chr1	120850856	120850857	7364	True	6
chr1_144952739_144952740	chr1	144952739	144952740	3256	True	5
chr1_145925782_145925783	chr1	145925782	145925783	1041	True	4
chr1_147203168_147203169	chr1	147203168	147203169	1240	True	2
chr1_148161082_148161083	chr1	148161082	148161083	1030	True	5
chr1_148388629_148388630	chr1	148388629	148388630	2744	True	4
chr1_149886238_149886239	chr1	149886238	149886239	6035	True	3
chr1_149887124_149887125	chr1	149887124	149887125	2620	True	6
chr1_149887276_149887277	chr1	149887276	149887277	4401	True	1
chr1_150218762_150218763	chr1	150218762	150218763	4303	True	4
chr1_150575609_150575610	chr1	150575609	150575610	2941	True	6
chr1_150575875_150575876	chr1	150575875	150575876	5430	True	4
chr1_150575893_150575894	chr1	150575893	150575894	5012	True	4
chr1_150576443_150576444	chr1	150576443	150576444	2317	True	4
chr1_150576616_150576617	chr1	150576616	150576617	3239	True	3
chr1_150576793_150576794	chr1	150576793	150576794	2389	True	4
chr1_150577348_150577349	chr1	150577348	150577349	3594	True	3
chr1_150578895_150578896	chr1	150578895	150578896	4667	True	6
chr1_150622178_150622179	chr1	150622178	150622179	3768	True	6
chr1_152033653_152033654	chr1	152033653	152033654	749	True	3
chr1_152033736_152033737	chr1	152033736	152033737	1034	True	3
chr1_153535210_153535211	chr1	153535210	153535211	259	True	5
chr1_153543892_153543893	chr1	153543892	153543893	81	False	NA
chr1_153991203_153991204	chr1	153991203	153991204	1041	True	1
chr1_153991607_153991608	chr1	153991607	153991608	296	True	5
chr1_154156996_154156997	chr1	154156996	154156997	6460	True	6
chr1_154157490_154157491	chr1	154157490	154157491	5750	True	6
chr1_154157520_154157521	chr1	154157520	154157521	7494	True	6
chr1_154170419_154170420	chr1	154170419	154170420	2136	True	6
chr1_154259758_154259759	chr1	154259758	154259759	17012	True	3
chr1_155919932_155919933	chr1	155919932	155919933	53440	True	6
chr1_155926022_155926023	chr1	155926022	155926023	34536	True	6
chr1_155926074_155926075	chr1	155926074	155926075	34511	True	6
chr1_156009211_156009212	chr1	156009211	156009212	1872	True	3
chr1_156009587_156009588	chr1	156009587	156009588	2707	True	1
chr1_156009615_156009616	chr1	156009615	156009616	2505	True	1
chr1_156011813_156011814	chr1	156011813	156011814	1475	True	1
chr1_156114991_156114992	chr1	156114991	156114992	3391	True	6
chr1_156115114_156115115	chr1	156115114	156115115	3011	True	6
chr1_156115256_156115257	chr1	156115256	156115257	2753	True	3
chr1_156134477_156134478	chr1	156134477	156134478	4351	True	6
chr1_156309005_156309006	chr1	156309005	156309006	2093	True	4
chr1_156317245_156317246	chr1	156317245	156317246	3186	True	6
chr1_156317462_156317463	chr1	156317462	156317463	3365	True	6
chr1_156317536_156317537	chr1	156317536	156317537	3256	True	6
chr1_156318930_156318931	chr1	156318930	156318931	1748	True	3
chr1_156318967_156318968	chr1	156318967	156318968	1765	True	3
chr1_156320925_156320926	chr1	156320925	156320926	4276	True	6
chr1_156333641_156333642	chr1	156333641	156333642	5502	True	6
chr1_156742210_156742211	chr1	156742210	156742211	7028	True	6
chr1_156742337_156742338	chr1	156742337	156742338	12982	True	6
chr1_156742412_156742413	chr1	156742412	156742413	18352	True	6
chr1_156742560_156742561	chr1	156742560	156742561	12359	True	6
chr1_156742653_156742654	chr1	156742653	156742654	4369	True	4
chr1_156743729_156743730	chr1	156743729	156743730	4892	True	6
chr1_159918450_159918451	chr1	159918450	159918451	9807	True	3
chr1_159919820_159919821	chr1	159919820	159919821	2018	True	3
chr1_161100611_161100612	chr1	161100611	161100612	2501	True	4
chr1_161100630_161100631	chr1	161100630	161100631	2572	True	4
chr1_165655567_165655568	chr1	165655567	165655568	1118	True	5
chr1_165759557_165759558	chr1	165759557	165759558	1008	True	1
chr1_173485373_173485374	chr1	173485373	173485374	3989	True	3
chr1_173486385_173486386	chr1	173486385	173486386	5086	True	6
chr1_173487930_173487931	chr1	173487930	173487931	8927	True	6
chr1_173488219_173488220	chr1	173488219	173488220	4216	True	4
chr1_173488761_173488762	chr1	173488761	173488762	871	True	5
chr1_175010021_175010022	chr1	175010021	175010022	3895	True	3
chr1_180349227_180349228	chr1	180349227	180349228	711	True	5
chr1_182866539_182866540	chr1	182866539	182866540	1958	True	6
chr1_183134730_183134731	chr1	183134730	183134731	1429	True	2
chr1_183692319_183692320	chr1	183692319	183692320	86	False	NA
chr1_184690882_184690883	chr1	184690882	184690883	755	True	5
chr1_186977742_186977743	chr1	186977742	186977743	10	False	NA
chr1_193057416_193057417	chr1	193057416	193057417	94	False	NA
chr1_202619949_202619950	chr1	202619949	202619950	0	False	NA
chr1_203729623_203729624	chr1	203729623	203729624	6919	True	5
chr1_204707393_204707394	chr1	204707393	204707394	0	False	NA
chr1_205720534_205720535	chr1	205720534	205720535	12060	True	6
chr1_205727708_205727709	chr1	205727708	205727709	8974	True	6
chr1_205727794_205727795	chr1	205727794	205727795	8918	True	6
chr1_206345709_206345710	chr1	206345709	206345710	680	True	5
chr1_207321767_207321768	chr1	207321767	207321768	1892	True	1
chr1_207322563_207322564	chr1	207322563	207322564	1160	True	3
chr1_207326804_207326805	chr1	207326804	207326805	1576	True	3
chr1_207359734_207359735	chr1	207359734	207359735	853	True	5
chr1_207359754_207359755	chr1	207359754	207359755	838	True	5
chr1_207360075_207360076	chr1	207360075	207360076	825	True	5
chr1_223775135_223775136	chr1	223775135	223775136	1328	True	5
chr1_225789498_225789499	chr1	225789498	225789499	5074	True	4
chr1_226900274_226900275	chr1	226900274	226900275	1252	True	5
chr1_230067238_230067239	chr1	230067238	230067239	1018	True	1
chr1_230082151_230082152	chr1	230082151	230082152	624	True	5
chr1_230178262_230178263	chr1	230178262	230178263	812	True	1
chr1_230236360_230236361	chr1	230236360	230236361	335	True	1
chr1_230236410_230236411	chr1	230236410	230236411	335	True	1
chr1_230246116_230246117	chr1	230246116	230246117	291	True	2
chr1_230249203_230249204	chr1	230249203	230249204	314	True	2
chr1_230249266_230249267	chr1	230249266	230249267	209	True	2
chr1_230262924_230262925	chr1	230262924	230262925	248	True	2
chr1_230262952_230262953	chr1	230262952	230262953	331	True	1
chr1_230274487_230274488	chr1	230274487	230274488	951	True	1
chr1_230279536_230279537	chr1	230279536	230279537	1413	True	2
chr1_230279558_230279559	chr1	230279558	230279559	1480	True	2
chr1_230280589_230280590	chr1	230280589	230280590	1535	True	5
chr1_230280802_230280803	chr1	230280802	230280803	1669	True	2
chr1_230281487_230281488	chr1	230281487	230281488	2111	True	5
chr1_230281889_230281890	chr1	230281889	230281890	1599	True	2
chr1_230281929_230281930	chr1	230281929	230281930	2219	True	2
chr1_230282003_230282004	chr1	230282003	230282004	1623	True	5
chr1_231422321_231422322	chr1	231422321	231422322	1196	True	2
chr1_237603034_237603035	chr1	237603034	237603035	6534	True	6
chr1_242147440_242147441	chr1	242147440	242147441	0	False	NA
chr1_243290782_243290783	chr1	243290782	243290783	25	False	NA
chr1_244853627_244853628	chr1	244853627	244853628	3534	True	4
chr1_244854004_244854005	chr1	244854004	244854005	3907	True	4
chr1_244854237_244854238	chr1	244854237	244854238	14977	True	6
chr1_244854328_244854329	chr1	244854328	244854329	16947	True	6
chr1_244854385_244854386	chr1	244854385	244854386	15019	True	6
chr1_244856077_244856078	chr1	244856077	244856078	10151	True	6
chr1_244856114_244856115	chr1	244856114	244856115	9058	True	6
chr1_244856572_244856573	chr1	244856572	244856573	13044	True	6
chr1_244856807_244856808	chr1	244856807	244856808	13573	True	6
chr1_244857616_244857617	chr1	244857616	244857617	12470	True	6
chr1_244858051_244858052	chr1	244858051	244858052	13411	True	6
chr1_244858081_244858082	chr1	244858081	244858082	13731	True	6
chr1_244858191_244858192	chr1	244858191	244858192	12866	True	6
chr1_244858761_244858762	chr1	244858761	244858762	9650	True	6
chr1_244863859_244863860	chr1	244863859	244863860	23765	True	6
chr1_244864088_244864089	chr1	244864088	244864089	17926	True	6
chr1_244864428_244864429	chr1	244864428	244864429	16766	True	6
chr1_246444467_246444468	chr1	246444467	246444468	20	False	NA
chr10_15371241_15371242	chr10	15371241	15371242	737	True	2
chr10_16965003_16965004	chr10	16965003	16965004	41	False	NA
chr10_17229290_17229291	chr10	17229290	17229291	3520	True	3
chr10_17229358_17229359	chr10	17229358	17229359	5598	True	3
chr10_17229770_17229771	chr10	17229770	17229771	3087	True	3
chr10_17233596_17233597	chr10	17233596	17233597	3161	True	3
chr10_17233828_17233829	chr10	17233828	17233829	4002	True	3
chr10_32901479_32901480	chr10	32901479	32901480	933	True	2
chr10_32911923_32911924	chr10	32911923	32911924	3235	True	6
chr10_32912075_32912076	chr10	32912075	32912076	3785	True	1
chr10_32922301_32922302	chr10	32922301	32922302	1339	True	1
chr10_32922650_32922651	chr10	32922650	32922651	1783	True	1
chr10_32923587_32923588	chr10	32923587	32923588	840	True	1
chr10_32928138_32928139	chr10	32928138	32928139	2319	True	1
chr10_32935545_32935546	chr10	32935545	32935546	2008	True	1
chr10_32958223_32958224	chr10	32958223	32958224	1721	True	1
chr10_43386816_43386817	chr10	43386816	43386817	5510	True	6
chr10_67045522_67045523	chr10	67045522	67045523	11654	True	6
chr10_67045642_67045643	chr10	67045642	67045643	11269	True	6
chr10_68337201_68337202	chr10	68337201	68337202	2750	True	6
chr10_68960200_68960201	chr10	68960200	68960201	4442	True	1
chr10_68973616_68973617	chr10	68973616	68973617	3039	True	6
chr10_68982789_68982790	chr10	68982789	68982790	4344	True	6
chr10_68982828_68982829	chr10	68982828	68982829	2264	True	1
chr10_71816622_71816623	chr10	71816622	71816623	17842	True	6
chr10_71817315_71817316	chr10	71817315	71817316	27862	True	6
chr10_71828087_71828088	chr10	71828087	71828088	8004	True	1
chr10_71851221_71851222	chr10	71851221	71851222	3457	True	6
chr10_72275474_72275475	chr10	72275474	72275475	12873	True	6
chr10_72275919_72275920	chr10	72275919	72275920	12044	True	6
chr10_73126163_73126164	chr10	73126163	73126164	6942	True	3
chr10_73126204_73126205	chr10	73126204	73126205	6942	True	3
chr10_80272064_80272065	chr10	80272064	80272065	333	True	2
chr10_84141612_84141613	chr10	84141612	84141613	3183	True	6
chr10_94562706_94562707	chr10	94562706	94562707	525	True	1
chr10_98837974_98837975	chr10	98837974	98837975	30	False	NA
chr10_100237156_100237157	chr10	100237156	100237157	79537	True	6
chr10_100237302_100237303	chr10	100237302	100237303	67255	True	6
chr10_100348266_100348267	chr10	100348266	100348267	15460	True	6
chr10_100356635_100356636	chr10	100356635	100356636	14443	True	6
chr10_100356749_100356750	chr10	100356749	100356750	13068	True	6
chr10_100362385_100362386	chr10	100362385	100362386	42117	True	6
chr10_101781520_101781521	chr10	101781520	101781521	2036	True	4
chr10_119058059_119058060	chr10	119058059	119058060	5889	True	1
chr11_810008_810009	chr11	810008	810009	38318	True	6
chr11_810307_810308	chr11	810307	810308	34566	True	6
chr11_811691_811692	chr11	811691	811692	92335	True	6
chr11_811792_811793	chr11	811792	811793	39156	True	6
chr11_812554_812555	chr11	812554	812555	40061	True	6
chr11_826876_826877	chr11	826876	826877	1389	True	5
chr11_1854381_1854382	chr11	1854381	1854382	0	False	NA
chr11_2928526_2928527	chr11	2928526	2928527	449	True	5
chr11_2971522_2971523	chr11	2971522	2971523	3730	True	1
chr11_9384650_9384651	chr11	9384650	9384651	2228	True	6
chr11_9410058_9410059	chr11	9410058	9410059	2623	True	1
chr11_9423022_9423023	chr11	9423022	9423023	978	True	1
chr11_9428775_9428776	chr11	9428775	9428776	30964	True	6
chr11_9437853_9437854	chr11	9437853	9437854	3355	True	6
chr11_10797337_10797338	chr11	10797337	10797338	5315	True	4
chr11_10799415_10799416	chr11	10799415	10799416	4704	True	6
chr11_10799560_10799561	chr11	10799560	10799561	3626	True	6
chr11_10799590_10799591	chr11	10799590	10799591	3963	True	6
chr11_10800804_10800805	chr11	10800804	10800805	3460	True	6
chr11_10803521_10803522	chr11	10803521	10803522	5540	True	6
chr11_10804176_10804177	chr11	10804176	10804177	2738	True	6
chr11_10805958_10805959	chr11	10805958	10805959	4277	True	1
chr11_10807261_10807262	chr11	10807261	10807262	9459	True	6
chr11_12764186_12764187	chr11	12764186	12764187	462	True	2
chr11_16974741_16974742	chr11	16974741	16974742	104	False	NA
chr11_17074677_17074678	chr11	17074677	17074678	19189	True	6
chr11_17074731_17074732	chr11	17074731	17074732	19304	True	6
chr11_17077450_17077451	chr11	17077450	17077451	5676	True	3
chr11_18402846_18402847	chr11	18402846	18402847	1433	True	1
chr11_18402935_18402936	chr11	18402935	18402936	3092	True	6
chr11_18403005_18403006	chr11	18403005	18403006	2339	True	6
chr11_18403699_18403700	chr11	18403699	18403700	22830	True	6
chr11_18405532_18405533	chr11	18405532	18405533	13270	True	6
chr11_32097158_32097159	chr11	32097158	32097159	164	False	NA
chr11_32097313_32097314	chr11	32097313	32097314	98	False	NA
chr11_33709502_33709503	chr11	33709502	33709503	1778	True	4
chr11_33709554_33709555	chr11	33709554	33709555	1990	True	4
chr11_33710056_33710057	chr11	33710056	33710057	2669	True	3
chr11_33710178_33710179	chr11	33710178	33710179	2418	True	3
chr11_33717401_33717402	chr11	33717401	33717402	856	True	1
chr11_34079671_34079672	chr11	34079671	34079672	3734	True	1
chr11_35139268_35139269	chr11	35139268	35139269	10	False	NA
chr11_35189882_35189883	chr11	35189882	35189883	66	False	NA
chr11_35214892_35214893	chr11	35214892	35214893	13	False	NA
chr11_35221718_35221719	chr11	35221718	35221719	32	False	NA
chr11_35229381_35229382	chr11	35229381	35229382	266	True	5
chr11_35229486_35229487	chr11	35229486	35229487	326	True	5
chr11_35230229_35230230	chr11	35230229	35230230	191	False	NA
chr11_46762484_46762485	chr11	46762484	46762485	23301	True	6
chr11_47408706_47408707	chr11	47408706	47408707	0	False	NA
chr11_47618760_47618761	chr11	47618760	47618761	1264	True	4
chr11_57420989_57420990	chr11	57420989	57420990	890	True	3
chr11_61299558_61299559	chr11	61299558	61299559	3578	True	6
chr11_61967495_61967496	chr11	61967495	61967496	65317	True	6
chr11_62516425_62516426	chr11	62516425	62516426	4176	True	6
chr11_62516823_62516824	chr11	62516823	62516824	4092	True	1
chr11_62519649_62519650	chr11	62519649	62519650	4110	True	1
chr11_62520284_62520285	chr11	62520284	62520285	3690	True	1
chr11_62524185_62524186	chr11	62524185	62524186	5315	True	1
chr11_62524209_62524210	chr11	62524209	62524210	4715	True	1
chr11_62524505_62524506	chr11	62524505	62524506	3243	True	1
chr11_62524692_62524693	chr11	62524692	62524693	3225	True	1
chr11_62524798_62524799	chr11	62524798	62524799	1772	True	1
chr11_62526718_62526719	chr11	62526718	62526719	3487	True	1
chr11_62527045_62527046	chr11	62527045	62527046	5235	True	1
chr11_62527340_62527341	chr11	62527340	62527341	5603	True	1
chr11_62527396_62527397	chr11	62527396	62527397	4984	True	1
chr11_62527458_62527459	chr11	62527458	62527459	4280	True	1
chr11_62528688_62528689	chr11	62528688	62528689	4412	True	1
chr11_62528988_62528989	chr11	62528988	62528989	6414	True	1
chr11_62529154_62529155	chr11	62529154	62529155	4663	True	1
chr11_62529656_62529657	chr11	62529656	62529657	3973	True	1
chr11_62529754_62529755	chr11	62529754	62529755	4906	True	1
chr11_62530139_62530140	chr11	62530139	62530140	4604	True	1
chr11_62530631_62530632	chr11	62530631	62530632	6583	True	1
chr11_62531214_62531215	chr11	62531214	62531215	5275	True	1
chr11_62531415_62531416	chr11	62531415	62531416	3771	True	1
chr11_62531597_62531598	chr11	62531597	62531598	5510	True	1
chr11_62532266_62532267	chr11	62532266	62532267	5204	True	1
chr11_62567405_62567406	chr11	62567405	62567406	6549	True	6
chr11_62572685_62572686	chr11	62572685	62572686	13006	True	6
chr11_62625498_62625499	chr11	62625498	62625499	11659	True	6
chr11_62625646_62625647	chr11	62625646	62625647	10510	True	6
chr11_62626598_62626599	chr11	62626598	62626599	2058	True	3
chr11_62632584_62632585	chr11	62632584	62632585	2736	True	1
chr11_62723708_62723709	chr11	62723708	62723709	3424	True	1
chr11_62881328_62881329	chr11	62881328	62881329	2008	True	3
chr11_62881918_62881919	chr11	62881918	62881919	6827	True	3
chr11_62884643_62884644	chr11	62884643	62884644	3573	True	1
chr11_62885320_62885321	chr11	62885320	62885321	3732	True	3
chr11_62885559_62885560	chr11	62885559	62885560	4644	True	6
chr11_62888180_62888181	chr11	62888180	62888181	4305	True	3
chr11_62888589_62888590	chr11	62888589	62888590	7372	True	3
chr11_63752611_63752612	chr11	63752611	63752612	1903	True	1
chr11_64193212_64193213	chr11	64193212	64193213	3064	True	6
chr11_64197279_64197280	chr11	64197279	64197280	2817	True	6
chr11_64197317_64197318	chr11	64197317	64197318	2878	True	6
chr11_64197915_64197916	chr11	64197915	64197916	1923	True	6
chr11_64199983_64199984	chr11	64199983	64199984	2382	True	6
chr11_64204243_64204244	chr11	64204243	64204244	5797	True	6
chr11_64244573_64244574	chr11	64244573	64244574	2788	True	6
chr11_64316840_64316841	chr11	64316840	64316841	5058	True	4
chr11_64770277_64770278	chr11	64770277	64770278	3425	True	1
chr11_65120672_65120673	chr11	65120672	65120673	12415	True	6
chr11_65120800_65120801	chr11	65120800	65120801	16187	True	6
chr11_65120986_65120987	chr11	65120986	65120987	1476	True	3
chr11_65121019_65121020	chr11	65121019	65121020	1558	True	3
chr11_65122118_65122119	chr11	65122118	65122119	7629	True	6
chr11_65147608_65147609	chr11	65147608	65147609	12046	True	6
chr11_65424970_65424971	chr11	65424970	65424971	70013	True	4
chr11_65427986_65427987	chr11	65427986	65427987	71063	True	6
chr11_65436250_65436251	chr11	65436250	65436251	53329	True	6
chr11_65445181_65445182	chr11	65445181	65445182	33756	True	6
chr11_65445430_65445431	chr11	65445430	65445431	52552	True	6
chr11_65503587_65503588	chr11	65503587	65503588	237779	True	4
chr11_65505930_65505931	chr11	65505930	65505931	232784	True	6
chr11_65855339_65855340	chr11	65855339	65855340	10118	True	6
chr11_65856033_65856034	chr11	65856033	65856034	11876	True	6
chr11_65921471_65921472	chr11	65921471	65921472	1889	True	3
chr11_66068764_66068765	chr11	66068764	66068765	6724	True	6
chr11_67584556_67584557	chr11	67584556	67584557	3796	True	3
chr11_67586121_67586122	chr11	67586121	67586122	6626	True	3
chr11_73721683_73721684	chr11	73721683	73721684	38	False	NA
chr11_75400695_75400696	chr11	75400695	75400696	25526	True	6
chr11_75401651_75401652	chr11	75401651	75401652	10601	True	6
chr11_75404488_75404489	chr11	75404488	75404489	46450	True	6
chr11_75568947_75568948	chr11	75568947	75568948	1117	True	6
chr11_75572334_75572335	chr11	75572334	75572335	7683	True	3
chr11_77886614_77886615	chr11	77886614	77886615	20478	True	6
chr11_86808378_86808379	chr11	86808378	86808379	17	False	NA
chr11_86808839_86808840	chr11	86808839	86808840	518	True	5
chr11_86808863_86808864	chr11	86808863	86808864	516	True	5
chr11_86808927_86808928	chr11	86808927	86808928	554	True	5
chr11_88293981_88293982	chr11	88293981	88293982	848	True	2
chr11_93721540_93721541	chr11	93721540	93721541	30758	True	6
chr11_93721609_93721610	chr11	93721609	93721610	54533	True	6
chr11_93721641_93721642	chr11	93721641	93721642	46078	True	6
chr11_93732415_93732416	chr11	93732415	93732416	81506	True	6
chr11_93733537_93733538	chr11	93733537	93733538	75448	True	6
chr11_93733550_93733551	chr11	93733550	93733551	75367	True	6
chr11_93735112_93735113	chr11	93735112	93735113	9803	True	6
chr11_93735224_93735225	chr11	93735224	93735225	12533	True	4
chr11_104252596_104252597	chr11	104252596	104252597	507	True	5
chr11_111928411_111928412	chr11	111928411	111928412	105	False	NA
chr11_113241385_113241386	chr11	113241385	113241386	0	False	NA
chr11_119017488_119017489	chr11	119017488	119017489	10411	True	6
chr11_119017506_119017507	chr11	119017506	119017507	10473	True	6
chr11_121467942_121467943	chr11	121467942	121467943	6	False	NA
chr11_123057802_123057803	chr11	123057802	123057803	10290	True	6
chr11_123057870_123057871	chr11	123057870	123057871	9032	True	6
chr11_123058945_123058946	chr11	123058945	123058946	48010	True	6
chr11_123059064_123059065	chr11	123059064	123059065	27734	True	6
chr11_123059095_123059096	chr11	123059095	123059096	14530	True	6
chr11_123059532_123059533	chr11	123059532	123059533	6978	True	6
chr11_123059769_123059770	chr11	123059769	123059770	10797	True	6
chr11_123061264_123061265	chr11	123061264	123061265	7451	True	6
chr11_125620887_125620888	chr11	125620887	125620888	6561	True	6
chr11_133030141_133030142	chr11	133030141	133030142	0	False	NA
chr11_134144215_134144216	chr11	134144215	134144216	0	False	NA
chr12_6510220_6510221	chr12	6510220	6510221	35723	True	6
chr12_6510289_6510290	chr12	6510289	6510290	89286	True	6
chr12_6510302_6510303	chr12	6510302	6510303	107684	True	6
chr12_6510322_6510323	chr12	6510322	6510323	105983	True	6
chr12_6536776_6536777	chr12	6536776	6536777	12089	True	6
chr12_6578867_6578868	chr12	6578867	6578868	3287	True	6
chr12_6581527_6581528	chr12	6581527	6581528	29344	True	6
chr12_6606303_6606304	chr12	6606303	6606304	3194	True	1
chr12_6770726_6770727	chr12	6770726	6770727	18941	True	6
chr12_6867585_6867586	chr12	6867585	6867586	9048	True	6
chr12_6867651_6867652	chr12	6867651	6867652	9469	True	6
chr12_6869111_6869112	chr12	6869111	6869112	2216	True	6
chr12_6928318_6928319	chr12	6928318	6928319	6119	True	1
chr12_6967364_6967365	chr12	6967364	6967365	168938	True	6
chr12_6967530_6967531	chr12	6967530	6967531	136361	True	6
chr12_6967555_6967556	chr12	6967555	6967556	74719	True	6
chr12_6967585_6967586	chr12	6967585	6967586	40010	True	6
chr12_10722896_10722897	chr12	10722896	10722897	1078	True	1
chr12_10723324_10723325	chr12	10723324	10723325	1362	True	1
chr12_14770759_14770760	chr12	14770759	14770760	456	True	2
chr12_15890605_15890606	chr12	15890605	15890606	890	True	1
chr12_16363997_16363998	chr12	16363997	16363998	808	True	2
chr12_20370425_20370426	chr12	20370425	20370426	40	False	NA
chr12_20629933_20629934	chr12	20629933	20629934	96	False	NA
chr12_20680924_20680925	chr12	20680924	20680925	57	False	NA
chr12_20745274_20745275	chr12	20745274	20745275	0	False	NA
chr12_21635496_21635497	chr12	21635496	21635497	6228	True	3
chr12_21635668_21635669	chr12	21635668	21635669	4469	True	3
chr12_21637107_21637108	chr12	21637107	21637108	4354	True	3
