binf_chr_start_end	chrom	start	end	row_sum_support	passes_heatmap_filter	heatmap_cluster
chr1_15928365_15928366	chr1	15928365	15928366	3719	True	3
chr1_15928411_15928412	chr1	15928411	15928412	3988	True	3
chr1_15928438_15928439	chr1	15928438	15928439	2726	True	2
chr1_15928744_15928745	chr1	15928744	15928745	1951	True	2
chr1_15928938_15928939	chr1	15928938	15928939	2327	True	2
chr1_15929216_15929217	chr1	15929216	15929217	2342	True	2
chr1_15929372_15929373	chr1	15929372	15929373	2117	True	2
chr1_15929412_15929413	chr1	15929412	15929413	1880	True	2
chr1_15929632_15929633	chr1	15929632	15929633	2121	True	2
chr1_15929725_15929726	chr1	15929725	15929726	1522	True	2
chr1_15929744_15929745	chr1	15929744	15929745	1563	True	2
chr1_15929770_15929771	chr1	15929770	15929771	1822	True	2
chr1_15929842_15929843	chr1	15929842	15929843	1641	True	2
chr1_15929894_15929895	chr1	15929894	15929895	2140	True	2
chr1_15929943_15929944	chr1	15929943	15929944	2282	True	2
chr1_15929977_15929978	chr1	15929977	15929978	2310	True	2
chr1_15930057_15930058	chr1	15930057	15930058	1699	True	2
chr1_15930086_15930087	chr1	15930086	15930087	2410	True	2
chr1_15930137_15930138	chr1	15930137	15930138	1961	True	2
chr1_15930171_15930172	chr1	15930171	15930172	1707	True	2
chr1_15930379_15930380	chr1	15930379	15930380	2703	True	2
chr1_15930458_15930459	chr1	15930458	15930459	2608	True	2
chr1_15930510_15930511	chr1	15930510	15930511	2508	True	2
chr1_15930536_15930537	chr1	15930536	15930537	2826	True	2
chr1_15930660_15930661	chr1	15930660	15930661	2391	True	2
chr1_15930714_15930715	chr1	15930714	15930715	2617	True	2
chr1_15930743_15930744	chr1	15930743	15930744	3227	True	2
chr1_15930776_15930777	chr1	15930776	15930777	3480	True	2
chr1_15930815_15930816	chr1	15930815	15930816	4654	True	2
chr1_15930830_15930831	chr1	15930830	15930831	4818	True	2
chr1_15930857_15930858	chr1	15930857	15930858	4415	True	2
chr1_15930874_15930875	chr1	15930874	15930875	4300	True	2
chr1_15930905_15930906	chr1	15930905	15930906	4436	True	2
chr1_15930920_15930921	chr1	15930920	15930921	4408	True	2
chr1_15930935_15930936	chr1	15930935	15930936	3481	True	2
chr1_15930970_15930971	chr1	15930970	15930971	2918	True	2
chr1_15930997_15930998	chr1	15930997	15930998	3445	True	2
chr1_15931076_15931077	chr1	15931076	15931077	2432	True	2
chr1_15931466_15931467	chr1	15931466	15931467	2652	True	2
chr1_15931516_15931517	chr1	15931516	15931517	2273	True	2
chr1_15931864_15931865	chr1	15931864	15931865	2433	True	2
chr1_15932590_15932591	chr1	15932590	15932591	2646	True	2
chr1_15932637_15932638	chr1	15932637	15932638	3080	True	2
chr1_15932665_15932666	chr1	15932665	15932666	3077	True	2
chr1_15933450_15933451	chr1	15933450	15933451	2114	True	2
chr1_15933597_15933598	chr1	15933597	15933598	2409	True	2
chr1_15934099_15934100	chr1	15934099	15934100	2209	True	2
chr1_16468001_16468002	chr1	16468001	16468002	11	False	NA
chr1_16872616_16872617	chr1	16872616	16872617	723	True	5
chr1_17408662_17408663	chr1	17408662	17408663	4366	True	4
chr1_17408888_17408889	chr1	17408888	17408889	3718	True	4
chr1_17416529_17416530	chr1	17416529	17416530	2238	True	6
chr1_17416562_17416563	chr1	17416562	17416563	2417	True	6
chr1_20744444_20744445	chr1	20744444	20744445	9403	True	4
chr1_20744474_20744475	chr1	20744474	20744475	9442	True	4
chr1_20744751_20744752	chr1	20744751	20744752	4424	True	3
chr1_20744793_20744794	chr1	20744793	20744794	4966	True	3
chr1_20765433_20765434	chr1	20765433	20765434	7413	True	3
chr1_20767632_20767633	chr1	20767632	20767633	3037	True	3
chr1_20773621_20773622	chr1	20773621	20773622	9919	True	3
chr1_20773753_20773754	chr1	20773753	20773754	8774	True	3
chr1_20773777_20773778	chr1	20773777	20773778	8488	True	4
chr1_20775884_20775885	chr1	20775884	20775885	4303	True	3
chr1_20775978_20775979	chr1	20775978	20775979	8234	True	4
chr1_20776621_20776622	chr1	20776621	20776622	8930	True	3
chr1_20776648_20776649	chr1	20776648	20776649	10121	True	3
chr1_20776680_20776681	chr1	20776680	20776681	8530	True	3
chr1_20779869_20779870	chr1	20779869	20779870	4728	True	3
chr1_20807055_20807056	chr1	20807055	20807056	200	True	5
chr1_20825109_20825110	chr1	20825109	20825110	197	False	NA
chr1_20857411_20857412	chr1	20857411	20857412	321	True	2
chr1_20879468_20879469	chr1	20879468	20879469	538	True	6
chr1_20879491_20879492	chr1	20879491	20879492	441	True	6
chr1_20886307_20886308	chr1	20886307	20886308	449	True	6
chr1_21715417_21715418	chr1	21715417	21715418	4043	True	2
chr1_21721683_21721684	chr1	21721683	21721684	2215	True	2
chr1_21723933_21723934	chr1	21723933	21723934	2740	True	2
chr1_22091806_22091807	chr1	22091806	22091807	817	True	5
chr1_23071309_23071310	chr1	23071309	23071310	3413	True	2
chr1_23072134_23072135	chr1	23072134	23072135	1781	True	2
chr1_23072185_23072186	chr1	23072185	23072186	1821	True	2
chr1_23093135_23093136	chr1	23093135	23093136	300	True	2
chr1_23093257_23093258	chr1	23093257	23093258	371	True	2
chr1_23093285_23093286	chr1	23093285	23093286	360	True	2
chr1_23285140_23285141	chr1	23285140	23285141	853	True	5
chr1_23310114_23310115	chr1	23310114	23310115	5344	True	4
chr1_23310279_23310280	chr1	23310279	23310280	6282	True	3
chr1_23310469_23310470	chr1	23310469	23310470	2142	True	3
chr1_23310609_23310610	chr1	23310609	23310610	7639	True	1
chr1_23310671_23310672	chr1	23310671	23310672	11647	True	1
chr1_23310769_23310770	chr1	23310769	23310770	9151	True	1
chr1_23310921_23310922	chr1	23310921	23310922	8256	True	3
chr1_23310940_23310941	chr1	23310940	23310941	6976	True	3
chr1_23310969_23310970	chr1	23310969	23310970	8035	True	3
chr1_23311019_23311020	chr1	23311019	23311020	6750	True	3
chr1_23311055_23311056	chr1	23311055	23311056	4962	True	3
chr1_23311215_23311216	chr1	23311215	23311216	7412	True	2
chr1_23311271_23311272	chr1	23311271	23311272	7538	True	2
chr1_23311311_23311312	chr1	23311311	23311312	7288	True	2
chr1_23313557_23313558	chr1	23313557	23313558	4142	True	2
chr1_23313581_23313582	chr1	23313581	23313582	4485	True	2
chr1_23313635_23313636	chr1	23313635	23313636	6076	True	2
chr1_23313691_23313692	chr1	23313691	23313692	3530	True	2
chr1_23318540_23318541	chr1	23318540	23318541	6019	True	3
chr1_23318625_23318626	chr1	23318625	23318626	8054	True	3
chr1_23318669_23318670	chr1	23318669	23318670	4495	True	2
chr1_23321542_23321543	chr1	23321542	23321543	3622	True	3
chr1_23321554_23321555	chr1	23321554	23321555	3893	True	3
chr1_23321589_23321590	chr1	23321589	23321590	4504	True	1
chr1_23323601_23323602	chr1	23323601	23323602	4828	True	3
chr1_23323640_23323641	chr1	23323640	23323641	6025	True	3
chr1_23323679_23323680	chr1	23323679	23323680	5475	True	3
chr1_23323704_23323705	chr1	23323704	23323705	4063	True	3
chr1_23333605_23333606	chr1	23333605	23333606	4158	True	2
chr1_23337842_23337843	chr1	23337842	23337843	4906	True	2
chr1_23338554_23338555	chr1	23338554	23338555	3675	True	2
chr1_23694670_23694671	chr1	23694670	23694671	32170	True	1
chr1_23694732_23694733	chr1	23694732	23694733	36670	True	1
chr1_23696379_23696380	chr1	23696379	23696380	6516	True	1
chr1_23967551_23967552	chr1	23967551	23967552	875	True	2
chr1_23967732_23967733	chr1	23967732	23967733	1398	True	2
chr1_23967966_23967967	chr1	23967966	23967967	791	True	2
chr1_23971585_23971586	chr1	23971585	23971586	3216	True	2
chr1_23971858_23971859	chr1	23971858	23971859	4132	True	2
chr1_23971884_23971885	chr1	23971884	23971885	4054	True	2
chr1_23971917_23971918	chr1	23971917	23971918	4341	True	2
chr1_23971931_23971932	chr1	23971931	23971932	4677	True	2
chr1_23971946_23971947	chr1	23971946	23971947	4646	True	2
chr1_23978751_23978752	chr1	23978751	23978752	2186	True	2
chr1_24646689_24646690	chr1	24646689	24646690	4488	True	2
chr1_24646726_24646727	chr1	24646726	24646727	5357	True	2
chr1_24646767_24646768	chr1	24646767	24646768	6237	True	3
chr1_24648899_24648900	chr1	24648899	24648900	8568	True	3
chr1_24648926_24648927	chr1	24648926	24648927	7786	True	2
chr1_24648994_24648995	chr1	24648994	24648995	4524	True	2
chr1_24649019_24649020	chr1	24649019	24649020	4147	True	2
chr1_24649972_24649973	chr1	24649972	24649973	3729	True	2
chr1_24649993_24649994	chr1	24649993	24649994	3885	True	2
chr1_24650024_24650025	chr1	24650024	24650025	4109	True	2
chr1_24650050_24650051	chr1	24650050	24650051	4116	True	2
chr1_24650071_24650072	chr1	24650071	24650072	4142	True	2
chr1_24651426_24651427	chr1	24651426	24651427	3228	True	2
chr1_24651448_24651449	chr1	24651448	24651449	3171	True	2
chr1_24651493_24651494	chr1	24651493	24651494	3756	True	2
chr1_24651595_24651596	chr1	24651595	24651596	1370	True	2
chr1_24654908_24654909	chr1	24654908	24654909	6362	True	3
chr1_24654986_24654987	chr1	24654986	24654987	6397	True	3
chr1_24669297_24669298	chr1	24669297	24669298	3291	True	2
chr1_24671389_24671390	chr1	24671389	24671390	1742	True	2
chr1_24671554_24671555	chr1	24671554	24671555	60	False	NA
chr1_24672211_24672212	chr1	24672211	24672212	3385	True	2
chr1_24672228_24672229	chr1	24672228	24672229	3376	True	2
chr1_24672670_24672671	chr1	24672670	24672671	8976	True	4
chr1_24672984_24672985	chr1	24672984	24672985	10806	True	4
chr1_25244381_25244382	chr1	25244381	25244382	4365	True	3
chr1_25900770_25900771	chr1	25900770	25900771	20686	True	4
chr1_25900861_25900862	chr1	25900861	25900862	31377	True	4
chr1_25900890_25900891	chr1	25900890	25900891	24051	True	4
chr1_25900919_25900920	chr1	25900919	25900920	25497	True	4
chr1_25900941_25900942	chr1	25900941	25900942	24978	True	4
chr1_25901016_25901017	chr1	25901016	25901017	21275	True	4
chr1_25901055_25901056	chr1	25901055	25901056	10680	True	3
chr1_25901083_25901084	chr1	25901083	25901084	8811	True	3
chr1_25901504_25901505	chr1	25901504	25901505	8265	True	3
chr1_25901589_25901590	chr1	25901589	25901590	13828	True	3
chr1_25901615_25901616	chr1	25901615	25901616	11722	True	3
chr1_25901679_25901680	chr1	25901679	25901680	7643	True	3
chr1_25903672_25903673	chr1	25903672	25903673	8872	True	3
chr1_25903691_25903692	chr1	25903691	25903692	8896	True	3
chr1_25903722_25903723	chr1	25903722	25903723	10259	True	3
chr1_25904731_25904732	chr1	25904731	25904732	4888	True	3
chr1_26472585_26472586	chr1	26472585	26472586	15004	True	1
chr1_26473495_26473496	chr1	26473495	26473496	11837	True	3
chr1_26473723_26473724	chr1	26473723	26473724	6155	True	3
chr1_26475256_26475257	chr1	26475256	26475257	8846	True	4
chr1_26942662_26942663	chr1	26942662	26942663	4012	True	3
chr1_28201140_28201141	chr1	28201140	28201141	3096	True	3
chr1_28236446_28236447	chr1	28236446	28236447	4565	True	3
chr1_28237869_28237870	chr1	28237869	28237870	8746	True	3
chr1_28237896_28237897	chr1	28237896	28237897	10230	True	3
chr1_28237932_28237933	chr1	28237932	28237933	10547	True	3
chr1_28476249_28476250	chr1	28476249	28476250	834	True	2
chr1_28506049_28506050	chr1	28506049	28506050	12739	True	4
chr1_28507510_28507511	chr1	28507510	28507511	256851	True	4
chr1_28508135_28508136	chr1	28508135	28508136	14021	True	4
chr1_28508154_28508155	chr1	28508154	28508155	18203	True	4
chr1_28508646_28508647	chr1	28508646	28508647	432815	True	4
chr1_28508703_28508704	chr1	28508703	28508704	220761	True	4
chr1_28508855_28508856	chr1	28508855	28508856	19458	True	4
chr1_28508872_28508873	chr1	28508872	28508873	19669	True	4
chr1_28508885_28508886	chr1	28508885	28508886	21418	True	4
chr1_28508922_28508923	chr1	28508922	28508923	22793	True	4
chr1_28508942_28508943	chr1	28508942	28508943	22318	True	4
chr1_28508980_28508981	chr1	28508980	28508981	20654	True	4
chr1_28508992_28508993	chr1	28508992	28508993	20098	True	4
chr1_28509113_28509114	chr1	28509113	28509114	12462	True	4
chr1_28509130_28509131	chr1	28509130	28509131	15423	True	4
chr1_28509150_28509151	chr1	28509150	28509151	16065	True	4
chr1_28509199_28509200	chr1	28509199	28509200	15968	True	4
chr1_28509303_28509304	chr1	28509303	28509304	11932	True	4
chr1_28648600_28648601	chr1	28648600	28648601	103373	True	4
chr1_28648618_28648619	chr1	28648618	28648619	106196	True	4
chr1_28648664_28648665	chr1	28648664	28648665	106259	True	4
chr1_28648692_28648693	chr1	28648692	28648693	106293	True	4
chr1_28648715_28648716	chr1	28648715	28648716	102054	True	4
chr1_28743557_28743558	chr1	28743557	28743558	1932	True	2
chr1_28743641_28743642	chr1	28743641	28743642	1593	True	2
chr1_28743770_28743771	chr1	28743770	28743771	1443	True	3
chr1_28769047_28769048	chr1	28769047	28769048	358	True	6
chr1_28769254_28769255	chr1	28769254	28769255	834	True	5
chr1_28987748_28987749	chr1	28987748	28987749	6741	True	3
chr1_28987789_28987790	chr1	28987789	28987790	7725	True	3
chr1_28987818_28987819	chr1	28987818	28987819	6188	True	3
chr1_28987881_28987882	chr1	28987881	28987882	5653	True	3
chr1_28993429_28993430	chr1	28993429	28993430	5793	True	3
chr1_28993455_28993456	chr1	28993455	28993456	5797	True	3
chr1_29147819_29147820	chr1	29147819	29147820	6803	True	4
chr1_29148190_29148191	chr1	29148190	29148191	6537	True	1
chr1_29148309_29148310	chr1	29148309	29148310	5281	True	1
chr1_29148368_29148369	chr1	29148368	29148369	4989	True	1
chr1_29148530_29148531	chr1	29148530	29148531	2182	True	3
chr1_29148553_29148554	chr1	29148553	29148554	3458	True	3
chr1_29148590_29148591	chr1	29148590	29148591	3598	True	3
chr1_29148686_29148687	chr1	29148686	29148687	5208	True	2
chr1_29148703_29148704	chr1	29148703	29148704	5089	True	2
chr1_29148725_29148726	chr1	29148725	29148726	6286	True	2
chr1_29150120_29150121	chr1	29150120	29150121	2746	True	3
chr1_29154758_29154759	chr1	29154758	29154759	2837	True	2
chr1_29154829_29154830	chr1	29154829	29154830	3406	True	3
chr1_29154876_29154877	chr1	29154876	29154877	2208	True	3
chr1_29154906_29154907	chr1	29154906	29154907	1853	True	6
chr1_30953798_30953799	chr1	30953798	30953799	2955	True	2
chr1_30995059_30995060	chr1	30995059	30995060	3721	True	3
chr1_30995096_30995097	chr1	30995096	30995097	3597	True	2
chr1_30995147_30995148	chr1	30995147	30995148	3630	True	2
chr1_31259760_31259761	chr1	31259760	31259761	5125	True	3
chr1_31259820_31259821	chr1	31259820	31259821	5244	True	3
chr1_31364136_31364137	chr1	31364136	31364137	1081	True	2
chr1_31919077_31919078	chr1	31919077	31919078	6525	True	4
chr1_31919113_31919114	chr1	31919113	31919114	6478	True	4
chr1_31919453_31919454	chr1	31919453	31919454	3341	True	3
chr1_32030359_32030360	chr1	32030359	32030360	2110	True	2
chr1_32042880_32042881	chr1	32042880	32042881	4295	True	1
chr1_32042912_32042913	chr1	32042912	32042913	4299	True	1
chr1_32171283_32171284	chr1	32171283	32171284	8416	True	4
chr1_32181534_32181535	chr1	32181534	32181535	1213	True	6
chr1_32193275_32193276	chr1	32193275	32193276	1298	True	2
chr1_32194944_32194945	chr1	32194944	32194945	1690	True	6
chr1_32196005_32196006	chr1	32196005	32196006	3942	True	4
chr1_32302640_32302641	chr1	32302640	32302641	2302	True	2
chr1_32327577_32327578	chr1	32327577	32327578	2854	True	2
chr1_32333916_32333917	chr1	32333916	32333917	4042	True	4
chr1_32365279_32365280	chr1	32365279	32365280	2700	True	4
chr1_32651989_32651990	chr1	32651989	32651990	3565	True	3
chr1_32680111_32680112	chr1	32680111	32680112	2211	True	3
chr1_32680139_32680140	chr1	32680139	32680140	0	False	NA
chr1_32680372_32680373	chr1	32680372	32680373	6771	True	4
chr1_32680407_32680408	chr1	32680407	32680408	0	False	NA
chr1_32680409_32680410	chr1	32680409	32680410	7138	True	4
chr1_32680428_32680429	chr1	32680428	32680429	0	False	NA
chr1_33012251_33012252	chr1	33012251	33012252	952	True	6
chr1_33012506_33012507	chr1	33012506	33012507	2083	True	3
chr1_33012575_33012576	chr1	33012575	33012576	1790	True	3
chr1_33336676_33336677	chr1	33336676	33336677	111	False	NA
chr1_35104415_35104416	chr1	35104415	35104416	256	True	6
chr1_35113453_35113454	chr1	35113453	35113454	104	False	NA
chr1_35114083_35114084	chr1	35114083	35114084	181	False	NA
chr1_35114100_35114101	chr1	35114100	35114101	170	False	NA
chr1_35114777_35114778	chr1	35114777	35114778	136	False	NA
chr1_35183682_35183683	chr1	35183682	35183683	4355	True	4
chr1_35183763_35183764	chr1	35183763	35183764	5516	True	4
chr1_35183825_35183826	chr1	35183825	35183826	6495	True	4
chr1_35183880_35183881	chr1	35183880	35183881	5130	True	3
chr1_35183958_35183959	chr1	35183958	35183959	4414	True	5
chr1_35184100_35184101	chr1	35184100	35184101	5262	True	4
chr1_35184123_35184124	chr1	35184123	35184124	6203	True	4
chr1_35184158_35184159	chr1	35184158	35184159	13892	True	4
chr1_35184211_35184212	chr1	35184211	35184212	13376	True	4
chr1_35184236_35184237	chr1	35184236	35184237	13474	True	4
chr1_35184329_35184330	chr1	35184329	35184330	17418	True	4
chr1_35184344_35184345	chr1	35184344	35184345	13659	True	4
chr1_35184362_35184363	chr1	35184362	35184363	10773	True	4
chr1_35184382_35184383	chr1	35184382	35184383	10729	True	4
chr1_35184397_35184398	chr1	35184397	35184398	10520	True	4
chr1_35184417_35184418	chr1	35184417	35184418	11901	True	4
chr1_35184507_35184508	chr1	35184507	35184508	15693	True	4
chr1_35184547_35184548	chr1	35184547	35184548	10018	True	4
chr1_35187016_35187017	chr1	35187016	35187017	10327	True	1
chr1_35187055_35187056	chr1	35187055	35187056	7327	True	3
chr1_35187096_35187097	chr1	35187096	35187097	7173	True	3
chr1_35187121_35187122	chr1	35187121	35187122	6948	True	3
chr1_35187220_35187221	chr1	35187220	35187221	7904	True	2
chr1_35187238_35187239	chr1	35187238	35187239	7188	True	2
chr1_35187981_35187982	chr1	35187981	35187982	15648	True	1
chr1_35187999_35188000	chr1	35187999	35188000	16806	True	1
chr1_35188016_35188017	chr1	35188016	35188017	16979	True	1
chr1_35188029_35188030	chr1	35188029	35188030	16979	True	1
chr1_35188049_35188050	chr1	35188049	35188050	16809	True	1
chr1_35188073_35188074	chr1	35188073	35188074	16657	True	1
chr1_35189007_35189008	chr1	35189007	35189008	7299	True	1
chr1_35189021_35189022	chr1	35189021	35189022	7306	True	1
chr1_35189043_35189044	chr1	35189043	35189044	7297	True	1
chr1_35189063_35189064	chr1	35189063	35189064	6193	True	3
chr1_35189080_35189081	chr1	35189080	35189081	6190	True	3
chr1_35189196_35189197	chr1	35189196	35189197	4049	True	3
chr1_35189218_35189219	chr1	35189218	35189219	4976	True	3
chr1_35189256_35189257	chr1	35189256	35189257	6044	True	3
chr1_35189279_35189280	chr1	35189279	35189280	7011	True	3
chr1_35189311_35189312	chr1	35189311	35189312	5829	True	3
chr1_35189329_35189330	chr1	35189329	35189330	5042	True	3
chr1_35189360_35189361	chr1	35189360	35189361	4465	True	2
chr1_35190508_35190509	chr1	35190508	35190509	3966	True	2
chr1_35190554_35190555	chr1	35190554	35190555	4086	True	2
chr1_35190582_35190583	chr1	35190582	35190583	4217	True	3
chr1_35190706_35190707	chr1	35190706	35190707	3798	True	3
chr1_35190801_35190802	chr1	35190801	35190802	5451	True	3
chr1_35190873_35190874	chr1	35190873	35190874	7439	True	3
chr1_35191350_35191351	chr1	35191350	35191351	7921	True	3
chr1_35191378_35191379	chr1	35191378	35191379	8704	True	3
chr1_35191411_35191412	chr1	35191411	35191412	9924	True	1
chr1_35191436_35191437	chr1	35191436	35191437	10702	True	1
chr1_35191455_35191456	chr1	35191455	35191456	8809	True	1
chr1_35191523_35191524	chr1	35191523	35191524	4622	True	2
chr1_35359027_35359028	chr1	35359027	35359028	1189	True	2
chr1_35359056_35359057	chr1	35359056	35359057	1251	True	2
chr1_35359122_35359123	chr1	35359122	35359123	1229	True	2
chr1_35359123_35359124	chr1	35359123	35359124	0	False	NA
chr1_35359151_35359152	chr1	35359151	35359152	1216	True	2
chr1_35359301_35359302	chr1	35359301	35359302	323	True	6
chr1_35359335_35359336	chr1	35359335	35359336	612	True	6
chr1_35359365_35359366	chr1	35359365	35359366	581	True	6
chr1_35359411_35359412	chr1	35359411	35359412	501	True	6
chr1_35359433_35359434	chr1	35359433	35359434	583	True	6
chr1_35361676_35361677	chr1	35361676	35361677	566	True	2
chr1_35381323_35381324	chr1	35381323	35381324	821	True	2
chr1_35739219_35739220	chr1	35739219	35739220	513	True	6
chr1_35739404_35739405	chr1	35739404	35739405	0	False	NA
chr1_35739434_35739435	chr1	35739434	35739435	989	True	6
chr1_35751304_35751305	chr1	35751304	35751305	972	True	5
chr1_35751330_35751331	chr1	35751330	35751331	996	True	5
chr1_35760406_35760407	chr1	35760406	35760407	568	True	6
chr1_35763262_35763263	chr1	35763262	35763263	322	True	6
chr1_35764507_35764508	chr1	35764507	35764508	478	True	6
chr1_35764538_35764539	chr1	35764538	35764539	493	True	6
chr1_35764573_35764574	chr1	35764573	35764574	524	True	6
chr1_35764610_35764611	chr1	35764610	35764611	481	True	5
chr1_35966988_35966989	chr1	35966988	35966989	420	True	6
chr1_36013672_36013673	chr1	36013672	36013673	217	True	6
chr1_36282603_36282604	chr1	36282603	36282604	1472	True	2
chr1_36282643_36282644	chr1	36282643	36282644	1397	True	2
chr1_36282680_36282681	chr1	36282680	36282681	1370	True	2
chr1_36286392_36286393	chr1	36286392	36286393	1873	True	2
chr1_36286431_36286432	chr1	36286431	36286432	2489	True	2
chr1_36286447_36286448	chr1	36286447	36286448	2476	True	2
chr1_36286485_36286486	chr1	36286485	36286486	2446	True	2
chr1_36286509_36286510	chr1	36286509	36286510	2713	True	2
chr1_36286525_36286526	chr1	36286525	36286526	2696	True	2
chr1_36286548_36286549	chr1	36286548	36286549	2346	True	2
chr1_36286570_36286571	chr1	36286570	36286571	2329	True	2
chr1_36286586_36286587	chr1	36286586	36286587	2370	True	2
chr1_36286602_36286603	chr1	36286602	36286603	2017	True	2
chr1_36286658_36286659	chr1	36286658	36286659	1568	True	2
chr1_36286682_36286683	chr1	36286682	36286683	1950	True	3
chr1_36286704_36286705	chr1	36286704	36286705	1828	True	3
chr1_36286739_36286740	chr1	36286739	36286740	2077	True	3
chr1_36286779_36286780	chr1	36286779	36286780	1977	True	3
chr1_36286798_36286799	chr1	36286798	36286799	1683	True	2
chr1_36286816_36286817	chr1	36286816	36286817	1655	True	2
chr1_36286830_36286831	chr1	36286830	36286831	1745	True	2
chr1_36286911_36286912	chr1	36286911	36286912	2068	True	2
chr1_36286946_36286947	chr1	36286946	36286947	1878	True	2
chr1_36286997_36286998	chr1	36286997	36286998	3125	True	2
chr1_36287060_36287061	chr1	36287060	36287061	2945	True	3
chr1_36287107_36287108	chr1	36287107	36287108	2140	True	3
chr1_36287218_36287219	chr1	36287218	36287219	1928	True	3
chr1_36287261_36287262	chr1	36287261	36287262	1802	True	2
chr1_36289061_36289062	chr1	36289061	36289062	2488	True	2
chr1_36289079_36289080	chr1	36289079	36289080	2422	True	2
chr1_36289094_36289095	chr1	36289094	36289095	2393	True	2
chr1_36289116_36289117	chr1	36289116	36289117	2401	True	2
chr1_36289132_36289133	chr1	36289132	36289133	2332	True	2
chr1_36289153_36289154	chr1	36289153	36289154	1871	True	2
chr1_36289193_36289194	chr1	36289193	36289194	2349	True	2
chr1_36289231_36289232	chr1	36289231	36289232	2673	True	2
chr1_36289253_36289254	chr1	36289253	36289254	1998	True	2
chr1_36289270_36289271	chr1	36289270	36289271	2436	True	2
